"Region Num","Structure Num","Inspection Date","Span Num","GROUP","Element","Element Num","Position","Material","Element Type","Misc","Data Type","%A","%B","%C","%D","Behaviour","Comments","Inspection ID","Element ID"
"64","00006",2017-12-4 0:00:00,"2","Sub-group 2","Category 8",,"West","Concrete",,,"Demo Data","50","50","0","0","4","Nul","138","116"
"64","00006",2017-12-4 0:00:00,"2","Sub-group 2","Category 8",,"East","Concrete",,,"Demo Data","50","50","0","0","4","Nul","138","123"
"64","00006",2017-12-4 0:00:00,"2","Sub-group 6","Category 20",,"West","Steel","Type 21","Non","Demo Data","100","0","0","0","4","Nul","138","380"
"64","00006",2017-12-4 0:00:00,"2","Sub-group 6","Category 20",,"East","Steel","Type 21","Non","Demo Data","100","0","0","0","4","Nul","138","403"
"64","00006",2017-12-4 0:00:00,"3","Sub-group 8","Category 13","4",,,"Type 10","Sol grossier, dense ou compact","Demo Data",,,,,"4","Nul","138","25"
"64","00006",2017-12-4 0:00:00,"3","Sub-group 8","Category 25","4",,"Concrete","Type 11","Aucun matériau composite","Demo Data","84","15","1","0","4","Nul","138","47"
"64","00006",2017-12-4 0:00:00,"3","Sub-group 8","Category 26","4",,"Concrete",,,"Demo Data","50","50","0","0","4","Nul","138","66"
"64","00006",2017-12-4 0:00:00,"3","Sub-group 8","Category 17","4",,,"Type 9",,"Demo Data",,,,,"4","Nul","138","219"
"64","00006",2017-12-4 0:00:00,"3","Sub-group 8","Category 16","4",,"Concrete",,,"Demo Data",,,,,"4","Nul","138","195"
"64","00006",2017-12-4 0:00:00,"3","Sub-group 9","Category 28",,,"Asphalt",,,"Demo Data","100","0","0","0","4","Nul","138","288"
"64","00006",2017-12-4 0:00:00,"3","Sub-group 9","Category 29",,"West","Concrete",,,"Demo Data","64","35","1","0","4","Nul","138","311"
"64","00006",2017-12-4 0:00:00,"3","Sub-group 9","Category 29",,"East","Concrete",,,"Demo Data","65","35","0","0","4","Nul","138","334"
"64","00006",2017-12-4 0:00:00,"3","Sub-group 9","Category 27",,,,"Type 7","Aucune sécurisation / renfort","Demo Data","90","8","2","0","4","Nul","138","241"
"64","00006",2017-12-4 0:00:00,"5","Sub-group 9","Category 28",,,"Asphalt",,,"Demo Data","100","0","0","0","4","Nul","138","290"
"64","00006",2017-12-4 0:00:00,"5","Sub-group 9","Category 29",,"West","Concrete",,,"Demo Data","54","45","1","0","4","Nul","138","313"
"64","00006",2017-12-4 0:00:00,"5","Sub-group 9","Category 29",,"East","Concrete",,,"Demo Data","64","35","1","0","4","Nul","138","336"
"64","00006",2017-12-4 0:00:00,"5","Sub-group 9","Category 27",,,,"Type 7","Aucune sécurisation / renfort","Demo Data","91","8","1","0","4","Nul","138","243"
"64","00006",2017-12-4 0:00:00,"5","Sub-group 2","Category 8",,"West","Concrete",,,"Demo Data","50","50","0","0","4","Nul","138","119"
"64","00006",2017-12-4 0:00:00,"5","Sub-group 2","Category 8",,"East","Concrete",,,"Demo Data","50","50","0","0","4","Nul","138","126"
"64","00006",2017-12-4 0:00:00,"5","Sub-group 6","Category 20",,"West","Steel","Type 21","Non","Demo Data","100","0","0","0","4","Nul","138","383"
"64","00006",2017-12-4 0:00:00,"5","Sub-group 6","Category 20",,"East","Steel","Type 21","Non","Demo Data","100","0","0","0","3","Nul","138","406"
"64","00006",2017-12-4 0:00:00,"6","Sub-group 8","Category 13","7",,,"Type 10","Sol grossier, dense ou compact","Demo Data",,,,,"4","Nul","138","27"
"64","00006",2017-12-4 0:00:00,"6","Sub-group 8","Category 25","7",,"Concrete","Type 11","Aucun matériau composite","Demo Data","48","50","2","0","4","Nul","138","49"
"64","00006",2017-12-4 0:00:00,"6","Sub-group 8","Category 26","7",,"Concrete",,,"Demo Data","50","50","0","0","4","Nul","138","70"
"64","00006",2017-12-4 0:00:00,"6","Sub-group 8","Category 17","7",,,"Type 8",,"Demo Data","75","25","0","0","4","Nul","138","222"
"64","00006",2017-12-4 0:00:00,"6","Sub-group 8","Category 16","7",,"Concrete",,,"Demo Data","100","0","0","0","4","Nul","138","197"
"64","00006",2017-12-4 0:00:00,"6","Sub-group 9","Category 28",,,"Asphalt",,,"Demo Data","100","0","0","0","4","Nul","138","291"
"64","00006",2017-12-4 0:00:00,"6","Sub-group 9","Category 29",,"West","Concrete",,,"Demo Data","54","45","1","0","4","Nul","138","314"
"64","00006",2017-12-4 0:00:00,"6","Sub-group 9","Category 29",,"East","Concrete",,,"Demo Data","54","45","1","0","4","Nul","138","337"
"64","00006",2017-12-4 0:00:00,"6","Sub-group 9","Category 27",,,,"Type 7","Aucune sécurisation / renfort","Demo Data","87","13","0","0","4","Nul","138","244"
"64","00006",2017-12-4 0:00:00,"6","Sub-group 2","Category 8",,"West","Concrete",,,"Demo Data","50","50","0","0","4","Nul","138","120"
"64","00006",2017-12-4 0:00:00,"6","Sub-group 2","Category 8",,"East","Concrete",,,"Demo Data","50","50","0","0","4","Nul","138","127"
"64","00006",2017-12-4 0:00:00,"6","Sub-group 6","Category 20",,"West","Steel","Type 21","Non","Demo Data","100","0","0","0","3","Nul","138","384"
"64","00006",2017-12-4 0:00:00,"6","Sub-group 6","Category 20",,"East","Steel","Type 21","Non","Demo Data","100","0","0","0","4","Nul","138","407"
"64","00006",2017-12-4 0:00:00,"7","Sub-group 4","Category 12",,"North",,"Type 13",,"Demo Data",,,,,"4","Nul","138","5"
"64","00006",2017-12-4 0:00:00,"7","Sub-group 4","Category 10",,"North",,"Type 23",,"Demo Data",,,,,"4","Nul","138","10"
"64","00006",2017-12-4 0:00:00,"7","Sub-group 5","Category 13","8",,,"Type 18","Sol grossier lâche, argile molle ou silt","Demo Data",,,,,"4","Nul","138","18"
"64","00006",2017-12-4 0:00:00,"7","Sub-group 5","Category 14","8",,"Concrete",,,"Demo Data","0","100","0","0","4","Nul","138","21"
"64","00006",2017-12-4 0:00:00,"7","Sub-group 5","Category 18","8",,"Concrete",,,"Demo Data",,,,,"4","Nul","138","250"
"64","00006",2017-12-4 0:00:00,"7","Sub-group 5","Category 17","8",,,"Type 8",,"Demo Data","75","25","0","0","4","Nul","138","191"
"64","00006",2017-12-4 0:00:00,"7","Sub-group 5","Category 15","3",,"Concrete","Type 17",,"Demo Data","0","100","0","0","4","Nul","138","266"
"64","00006",2017-12-4 0:00:00,"7","Sub-group 5","Category 15","4",,"Concrete","Type 17",,"Demo Data","19","81","0","0","4","Nul","138","267"
"64","00006",2017-12-4 0:00:00,"7","Sub-group 5","Category 16","8",,"Concrete",,,"Demo Data","72","25","0","3","4","Nul","138","253"
"64","00006",2017-12-4 0:00:00,"7","Sub-group 9","Category 28",,,"Asphalt",,,"Demo Data","100","0","0","0","4","Nul","138","292"
"64","00006",2017-12-4 0:00:00,"7","Sub-group 9","Category 29",,"West","Concrete",,,"Demo Data","39","61","0","0","4","Nul","138","315"
"64","00006",2017-12-4 0:00:00,"7","Sub-group 9","Category 29",,"East","Concrete",,,"Demo Data","64","36","0","0","4","Nul","138","338"
"64","00006",2017-12-4 0:00:00,"7","Sub-group 9","Category 27",,,,"Type 7","Aucune sécurisation / renfort","Demo Data","80","20","0","0","4","Nul","138","245"
"64","00006",2017-12-4 0:00:00,"7","Sub-group 7","Category 21","2","Transv.",,,,"Demo Data","99","0","1","0","3","Nul","138","88"
"64","00006",2017-12-4 0:00:00,"7","Sub-group 7","Category 23","2","Transv.","Concrete",,,"Demo Data","83","17","0","0","4","Nul","138","183"
"64","00006",2017-12-4 0:00:00,"7","Sub-group 7","Category 22","2","Transv.",,"Type 1",,"Demo Data","100","0","0","0","4","Nul","138","188"
"64","00006",2017-12-4 0:00:00,"7","Sub-group 2","Category 8",,"West","Concrete",,,"Demo Data","50","50","0","0","4","Nul","138","121"
"64","00006",2017-12-4 0:00:00,"7","Sub-group 2","Category 8",,"East","Concrete",,,"Demo Data","50","50","0","0","4","Nul","138","128"
"64","00006",2017-12-4 0:00:00,"7","Sub-group 6","Category 20",,"West","Steel","Type 21","Non","Demo Data","100","0","0","0","4","Nul","138","385"
"64","00006",2017-12-4 0:00:00,"7","Sub-group 6","Category 20",,"East","Steel","Type 21","Non","Demo Data","100","0","0","0","4","Nul","138","408"
"64","00006",2017-12-4 0:00:00,"7","Sub-group 1","Category 2",,"North",,,,"Demo Data",,,,,"4","Nul","138","166"
"64","00006",2017-12-4 0:00:00,"7","Sub-group 1","Category 1",,"North","Steel",,,"Demo Data",,,,,"4","Nul","138","415"
"64","00006",2017-12-4 0:00:00,"7","Sub-group 1","Category 3",,"North","Wood-Steel","Type 26",,"Demo Data","100","0","0","0","4","Nul","138","176"
"64","00006",2020-11-5 0:00:00,"1","Sub-group 4","Category 12",,"South",,"Type 13",,"Demo Data",,,,,"4","Nul","139","2"
"64","00006",2020-11-5 0:00:00,"1","Sub-group 4","Category 10",,"South",,"Type 23",,"Demo Data",,,,,"4","Nul","139","7"
"64","00006",2020-11-5 0:00:00,"1","Sub-group 5","Category 13","1",,,"Type 18","Sol grossier lâche, argile molle ou silt","Demo Data",,,,,"4","Nul","139","17"
"64","00006",2020-11-5 0:00:00,"1","Sub-group 5","Category 14","1",,"Concrete",,,"Demo Data","47","52","1","0","4","Nul","139","19"
"64","00006",2020-11-5 0:00:00,"1","Sub-group 5","Category 18","1",,"Concrete",,,"Demo Data",,,,,"4","Nul","139","246"
"64","00006",2020-11-5 0:00:00,"1","Sub-group 5","Category 17","1",,,"Type 3",,"Demo Data","0","0","100","0","4","Nul","139","194"
"64","00006",2020-11-5 0:00:00,"1","Sub-group 5","Category 15","1",,"Concrete","Type 17",,"Demo Data","66","32","2","0","4","Nul","139","258"
"64","00006",2020-11-5 0:00:00,"1","Sub-group 5","Category 15","2",,"Concrete","Type 17",,"Demo Data","70","30","0","0","4","Nul","139","261"
"64","00006",2020-11-5 0:00:00,"1","Sub-group 5","Category 16","1",,"Concrete",,,"Demo Data","89","10","1","0","4","Nul","139","257"
"64","00006",2020-11-5 0:00:00,"1","Sub-group 8","Category 13","2",,,"Type 10","Sol grossier, dense ou compact","Demo Data",,,,,"4","Nul","139","26"
"64","00006",2020-11-5 0:00:00,"1","Sub-group 8","Category 25","2",,"Concrete","Type 11","Aucun matériau composite","Demo Data","59","40","1","0","4","Nul","139","48"
"64","00006",2020-11-5 0:00:00,"2","Sub-group 9","Category 29",,"West","Concrete",,,"Demo Data","63","35","2","0","4","Nul","139","310"
"64","00006",2020-11-5 0:00:00,"2","Sub-group 9","Category 29",,"East","Concrete",,,"Demo Data","62","36","2","0","4","Nul","139","333"
"64","00006",2020-11-5 0:00:00,"2","Sub-group 9","Category 27",,,,"Type 7","Aucune sécurisation / renfort","Demo Data","89","10","1","0","4","Nul","139","240"
"64","00006",2020-11-5 0:00:00,"2","Sub-group 2","Category 8",,"West","Concrete",,,"Demo Data","50","50","0","0","4","Nul","139","116"
"64","00006",2020-11-5 0:00:00,"2","Sub-group 2","Category 8",,"East","Concrete",,,"Demo Data","48","52","0","0","4","Nul","139","123"
"64","00006",2020-11-5 0:00:00,"2","Sub-group 6","Category 20",,"West","Steel","Type 21","Non","Demo Data","100","0","0","0","4","Nul","139","380"
"64","00006",2020-11-5 0:00:00,"2","Sub-group 6","Category 20",,"East","Steel","Type 21","Non","Demo Data","100","0","0","0","4","Nul","139","403"
"64","00006",2020-11-5 0:00:00,"3","Sub-group 8","Category 13","4",,,"Type 10","Sol grossier, dense ou compact","Demo Data",,,,,"4","Nul","139","25"
"64","00006",2020-11-5 0:00:00,"3","Sub-group 8","Category 25","4",,"Concrete","Type 11","Aucun matériau composite","Demo Data","84","15","1","0","4","Nul","139","47"
"64","00006",2020-11-5 0:00:00,"3","Sub-group 8","Category 26","4",,"Concrete",,,"Demo Data","50","50","0","0","4","Nul","139","66"
"64","00006",2020-11-5 0:00:00,"3","Sub-group 8","Category 17","4",,,"Type 9",,"Demo Data",,,,,"4","Nul","139","219"
"64","00006",2020-11-5 0:00:00,"3","Sub-group 8","Category 16","4",,"Concrete",,,"Demo Data",,,,,"4","Nul","139","195"
"64","00006",2020-11-5 0:00:00,"3","Sub-group 9","Category 28",,,"Asphalt",,,"Demo Data","100","0","0","0","4","Nul","139","288"
"64","00006",2020-11-5 0:00:00,"3","Sub-group 9","Category 29",,"West","Concrete",,,"Demo Data","64","35","1","0","4","Nul","139","311"
"64","00006",2020-11-5 0:00:00,"3","Sub-group 9","Category 29",,"East","Concrete",,,"Demo Data","65","35","0","0","4","Nul","139","334"
"64","00006",2020-11-5 0:00:00,"3","Sub-group 9","Category 27",,,,"Type 7","Aucune sécurisation / renfort","Demo Data","90","8","2","0","4","Nul","139","241"
"64","00006",2020-11-5 0:00:00,"3","Sub-group 2","Category 8",,"West","Concrete",,,"Demo Data","50","50","0","0","4","Nul","139","117"
"64","00006",2020-11-5 0:00:00,"3","Sub-group 2","Category 8",,"East","Concrete",,,"Demo Data","49","51","0","0","4","Nul","139","124"
"64","00006",2020-11-5 0:00:00,"3","Sub-group 6","Category 20",,"West","Steel","Type 21","Non","Demo Data","100","0","0","0","4","Nul","139","381"
"64","00006",2020-11-5 0:00:00,"3","Sub-group 6","Category 20",,"East","Steel","Type 21","Non","Demo Data","100","0","0","0","4","Nul","139","404"
"64","00006",2020-11-5 0:00:00,"4","Sub-group 8","Category 13","5",,,"Type 10","Sol grossier, dense ou compact","Demo Data",,,,,"4","Nul","139","29"
"64","00006",2020-11-5 0:00:00,"4","Sub-group 8","Category 25","5",,"Concrete","Type 11","Aucun matériau composite","Demo Data","74","25","1","0","4","Nul","139","51"
"64","00006",2020-11-5 0:00:00,"4","Sub-group 8","Category 26","5",,"Concrete",,,"Demo Data","50","50","0","0","4","Nul","139","68"
"64","00006",2020-11-5 0:00:00,"4","Sub-group 8","Category 17","5",,,"Type 9",,"Demo Data",,,,,"4","Nul","139","220"
"64","00006",2020-11-5 0:00:00,"4","Sub-group 8","Category 16","5",,"Concrete",,,"Demo Data",,,,,"4","Nul","139","199"
"64","00006",2020-11-5 0:00:00,"4","Sub-group 9","Category 28",,,"Asphalt",,,"Demo Data","100","0","0","0","4","Nul","139","289"
"64","00006",2020-11-5 0:00:00,"4","Sub-group 9","Category 29",,"West","Concrete",,,"Demo Data","64","35","1","0","4","Nul","139","312"
"64","00006",2020-11-5 0:00:00,"4","Sub-group 9","Category 29",,"East","Concrete",,,"Demo Data","64","35","1","0","4","Nul","139","335"
"64","00006",2020-11-5 0:00:00,"4","Sub-group 9","Category 27",,,,"Type 7","Aucune sécurisation / renfort","Demo Data","84","15","1","0","4","Nul","139","242"
"64","00006",2020-11-5 0:00:00,"4","Sub-group 2","Category 8",,"West","Concrete",,,"Demo Data","50","50","0","0","4","Nul","139","118"
"64","00006",2020-11-5 0:00:00,"4","Sub-group 2","Category 8",,"East","Concrete",,,"Demo Data","50","50","0","0","4","Nul","139","125"
"64","00006",2020-11-5 0:00:00,"4","Sub-group 6","Category 20",,"West","Steel","Type 21","Non","Demo Data","100","0","0","0","3","Nul","139","382"
"64","00006",2020-11-5 0:00:00,"4","Sub-group 6","Category 20",,"East","Steel","Type 21","Non","Demo Data","100","0","0","0","3","Nul","139","405"
"64","00006",2020-11-5 0:00:00,"5","Sub-group 8","Category 13","6",,,"Type 10","Sol grossier, dense ou compact","Demo Data",,,,,"4","Nul","139","28"
"64","00006",2020-11-5 0:00:00,"5","Sub-group 8","Category 25","6",,"Concrete","Type 11","Aucun matériau composite","Demo Data","72","26","2","0","4","Nul","139","50"
"64","00006",2020-11-5 0:00:00,"5","Sub-group 8","Category 26","6",,"Concrete",,,"Demo Data","25","75","0","0","4","Nul","139","69"
"64","00006",2020-11-5 0:00:00,"5","Sub-group 8","Category 17","6",,,"Type 9",,"Demo Data",,,,,"4","Nul","139","221"
"64","00006",2020-11-5 0:00:00,"5","Sub-group 8","Category 16","6",,"Concrete",,,"Demo Data",,,,,"4","Nul","139","198"
"64","00006",2020-11-5 0:00:00,"5","Sub-group 9","Category 28",,,"Asphalt",,,"Demo Data","100","0","0","0","4","Nul","139","290"
"64","00006",2020-11-5 0:00:00,"5","Sub-group 9","Category 29",,"West","Concrete",,,"Demo Data","54","45","1","0","4","Nul","139","313"
"64","00006",2020-11-5 0:00:00,"5","Sub-group 9","Category 29",,"East","Concrete",,,"Demo Data","54","45","1","0","4","Nul","139","336"
"64","00006",2020-11-5 0:00:00,"5","Sub-group 9","Category 27",,,,"Type 7","Aucune sécurisation / renfort","Demo Data","91","8","1","0","4","Nul","139","243"
"64","00006",2020-11-5 0:00:00,"5","Sub-group 2","Category 8",,"West","Concrete",,,"Demo Data","50","50","0","0","4","Nul","139","119"
"64","00006",2020-11-5 0:00:00,"5","Sub-group 2","Category 8",,"East","Concrete",,,"Demo Data","47","51","1","1","2","Nul","139","126"
"64","00006",2020-11-5 0:00:00,"5","Sub-group 6","Category 20",,"West","Steel","Type 21","Non","Demo Data","100","0","0","0","4","Nul","139","383"
"64","00006",2020-11-5 0:00:00,"5","Sub-group 6","Category 20",,"East","Steel","Type 21","Non","Demo Data","100","0","0","0","4","Nul","139","406"
"64","00006",2020-11-5 0:00:00,"6","Sub-group 8","Category 13","7",,,"Type 10","Sol grossier, dense ou compact","Demo Data",,,,,"4","Nul","139","27"
"64","00006",2020-11-5 0:00:00,"6","Sub-group 8","Category 25","7",,"Concrete","Type 11","Aucun matériau composite","Demo Data","48","50","2","0","4","Nul","139","49"
"64","00006",2020-11-5 0:00:00,"6","Sub-group 8","Category 26","7",,"Concrete",,,"Demo Data","50","50","0","0","4","Nul","139","70"
"64","00006",2020-11-5 0:00:00,"6","Sub-group 8","Category 17","7",,,"Type 8",,"Demo Data","75","25","0","0","4","Nul","139","222"
"64","00006",2020-11-5 0:00:00,"6","Sub-group 8","Category 16","7",,"Concrete",,,"Demo Data","100","0","0","0","4","Nul","139","197"
"64","00006",2020-11-5 0:00:00,"6","Sub-group 9","Category 28",,,"Asphalt",,,"Demo Data","100","0","0","0","4","Nul","139","291"
"64","00006",2020-11-5 0:00:00,"6","Sub-group 9","Category 29",,"West","Concrete",,,"Demo Data","54","45","1","0","4","Nul","139","314"
"64","00006",2020-11-5 0:00:00,"6","Sub-group 9","Category 29",,"East","Concrete",,,"Demo Data","54","45","1","0","4","Nul","139","337"
"64","00006",2020-11-5 0:00:00,"6","Sub-group 9","Category 27",,,,"Type 7","Aucune sécurisation / renfort","Demo Data","86","13","1","0","4","Nul","139","244"
"64","00006",2020-11-5 0:00:00,"6","Sub-group 2","Category 8",,"West","Concrete",,,"Demo Data","50","50","0","0","1","Nul","139","120"
"64","00006",2020-11-5 0:00:00,"6","Sub-group 2","Category 8",,"East","Concrete",,,"Demo Data","47","51","1","1","2","Nul","139","127"
"64","00006",2020-11-5 0:00:00,"6","Sub-group 6","Category 20",,"West","Steel","Type 21","Non","Demo Data","100","0","0","0","4","Nul","139","384"
"64","00006",2020-11-5 0:00:00,"6","Sub-group 6","Category 20",,"East","Steel","Type 21","Non","Demo Data","100","0","0","0","4","Nul","139","407"
"64","00006",2020-11-5 0:00:00,"7","Sub-group 4","Category 12",,"North",,"Type 13",,"Demo Data",,,,,"4","Nul","139","5"
"64","00006",2020-11-5 0:00:00,"7","Sub-group 4","Category 10",,"North",,"Type 23",,"Demo Data",,,,,"3","Nul","139","10"
"64","00006",2020-11-5 0:00:00,"7","Sub-group 5","Category 13","8",,,"Type 18","Sol grossier lâche, argile molle ou silt","Demo Data",,,,,"4","Nul","139","18"
"64","00006",2020-11-5 0:00:00,"7","Sub-group 5","Category 14","8",,"Concrete",,,"Demo Data","50","50","0","0","4","Nul","139","21"
"64","00006",2020-11-5 0:00:00,"7","Sub-group 5","Category 18","8",,"Concrete",,,"Demo Data",,,,,"4","Nul","139","250"
"64","00006",2020-11-5 0:00:00,"7","Sub-group 5","Category 17","8",,,"Type 8",,"Demo Data","0","0","100","0","4","Nul","139","191"
"64","00006",2020-11-5 0:00:00,"7","Sub-group 5","Category 15","3",,"Concrete","Type 17",,"Demo Data","23","76","1","0","4","Nul","139","266"
"64","00006",2020-11-5 0:00:00,"7","Sub-group 5","Category 15","4",,"Concrete","Type 17",,"Demo Data","23","76","1","0","4","Nul","139","267"
"64","00006",2020-11-5 0:00:00,"7","Sub-group 5","Category 16","8",,"Concrete",,,"Demo Data","89","10","1","0","4","Nul","139","253"
"64","00006",2020-11-5 0:00:00,"7","Sub-group 9","Category 28",,,"Asphalt",,,"Demo Data","99","0","1","0","4","Nul","139","292"
"64","00006",2020-11-5 0:00:00,"7","Sub-group 9","Category 29",,"West","Concrete",,,"Demo Data","39","61","0","0","4","Nul","139","315"
